Date,Supplier Name,Business Name,TIN,Address,Invoice Number,Items,Category,Total Amount,VAT Exempt Amount,VATable Sale,VAT Amount,VAT Registered,Branch,Payment Method,Paid By,Notes,Created At,Updated At
2025-08-09,Fruitas,,,,,Coconut Water 1000ml (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.068Z,2025-09-24T13:23:31.364Z
2025-08-08,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱225),General,225,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.068Z,2025-09-24T13:23:31.368Z
2025-08-09,S&R,,,,,Delivery (1x ₱2819),General,2819,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.068Z,2025-09-24T13:23:31.373Z
2025-08-09,R&BTube Ice,,,,,Ice (1x ₱270),General,270,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.068Z,2025-09-24T13:23:31.378Z
2025-08-07,AC Packaging,,,,,6mm Straw 500 (1x ₱460); 12mm Straw 100 (1x ₱460); Cup Holder 100 (1x ₱460),General,1380,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.383Z
2025-08-08,National Bookstore,,,,,Tape (1x ₱272),General,272,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.387Z
2025-08-06,Fruitas,,,,,Coconut Water 1000ml (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.392Z
2025-08-07,R&BTube Ice,,,,,Ice (1x ₱247),General,247,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.397Z
2025-08-07,National Bookstore,,,,,Battery (1x ₱187),General,187,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.401Z
2025-08-07,Global Pacific,,,,,Whipping Cream 4L (1x ₱1358.3333333333333); Bunge 1L (1x ₱1358.3333333333333); DLASb 1Can (1x ₱1358.3333333333333),General,4075,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.069Z,2025-09-24T13:23:31.405Z
2025-08-06,Supermarket,,,,,Grocery (1x ₱133),General,133,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.070Z,2025-09-24T13:23:31.410Z
2025-08-06,Laciate,,,,,Laciate 60L (1x ₱4800),General,4800,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.070Z,2025-09-24T13:23:31.415Z
2025-08-06,Landers,,,,,Oatside 24L (1x ₱3076),General,3076,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.070Z,2025-09-24T13:23:31.420Z
2025-08-05,Unknown,,,,,Rider Tip (1x ₱50),General,50,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.070Z,2025-09-24T13:23:31.425Z
2025-08-06,Greenstar,,,,,Monin Strawberry 4L (1x ₱1980),General,1980,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.070Z,2025-09-24T13:23:31.429Z
2025-08-04,R&BTube Ice,,,,,Ice (1x ₱225),General,225,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.435Z
2025-08-05,Builtamart,,,,,Dairy milk 6L (1x ₱834),General,834,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.440Z
2025-08-03,AC Packaging,,,,,Paperbag L (1x ₱1098); 4 Cups Holder (1x ₱1098),General,2196,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.446Z
2025-08-05,TDC,,,,,Oatside (1x ₱210),General,210,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.452Z
2025-08-03,Lalamove,,,,,Delivery (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.456Z
2025-08-04,Shopee,,,,,Delivery (1x ₱191),General,191,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.071Z,2025-09-24T13:23:31.461Z
2025-08-02,Fruitas,,,,,Buco half (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.072Z,2025-09-24T13:23:31.466Z
2025-08-03,M.D.R Consumer Goods Trading,,,,,Salted Caramel Syrup (1x ₱970),General,970,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.072Z,2025-09-24T13:23:31.471Z
2025-08-03,R&BTube Ice,,,,,Bags (1x ₱225),General,225,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.072Z,2025-09-24T13:23:31.475Z
2025-08-03,Lalamove,,,,,Delivery (1x ₱140),General,140,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.072Z,2025-09-24T13:23:31.480Z
2025-08-02,Unknown,,,,,Ice (1x ₱225),General,225,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.072Z,2025-09-24T13:23:31.484Z
2025-08-01,R&BTube Ice,,,,,Ice (1x ₱157.5),General,157.5,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.073Z,2025-09-24T13:23:31.488Z
2025-07-31,Unknown,,,,,Banana (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.073Z,2025-09-24T13:23:31.493Z
2025-08-01,Gavinos Group Inc.,,,,,Full Cream Milk (1x ₱4800),General,4800,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.073Z,2025-09-24T13:23:31.497Z
2025-07-31,Supermarket,,,,,Grocery (1x ₱1217),General,1217,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.073Z,2025-09-24T13:23:31.502Z
2025-08-01,S&R,,,,,Delivery (1x ₱3533.25),General,3533.25,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.073Z,2025-09-24T13:23:31.506Z
2025-07-31,Supermarket,,,,,Grocery (1x ₱203),General,203,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.510Z
2025-07-31,Lalamove,,,,,Drinks Error Delivery (1x ₱78),General,78,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.516Z
2025-07-31,Unknown,,,,,Gloves (1x ₱203),General,203,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.520Z
2025-07-31,Grab Mart,,,,,Delivery (1x ₱2344),General,2344,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.525Z
2025-07-31,R&BTube Ice,,,,,Ice bags (1x ₱292),General,292,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.530Z
2025-07-31,National Bookstore,,,,,Marker (1x ₱83),General,83,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.074Z,2025-09-24T13:23:31.536Z
2025-07-29,R&BTube Ice,,,,,Ice bags (1x ₱225),General,225,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.540Z
2025-07-30,Lalamove,,,,,Delivery (1x ₱140),General,140,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.545Z
2025-07-30,Supermarket,,,,,Grocery (1x ₱360),General,360,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.550Z
2025-07-30,Unknown,,,,,Sweet potato (1x ₱180),General,180,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.555Z
2025-07-31,Grab,,,,,Grab-ICE (1x ₱339),General,339,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.561Z
2025-07-29,Lalamove,,,,,Delivery (1x ₱180),General,180,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.075Z,2025-09-24T13:23:31.568Z
2025-07-28,7/11,,,,,Ice (1x ₱90),General,90,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.076Z,2025-09-24T13:23:31.574Z
2025-07-27,Grab Mart,,,,,Delivery (1x ₱1843),General,1843,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.076Z,2025-09-24T13:23:31.581Z
2025-07-28,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱202.5),General,202.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.076Z,2025-09-24T13:23:31.588Z
2025-07-28,Fruitas,,,,,Coconut Water 1000ml (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.076Z,2025-09-24T13:23:31.594Z
2025-07-29,Lalamove,,,,,Delivery (1x ₱155),General,155,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.076Z,2025-09-24T13:23:31.600Z
2025-07-27,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱135),General,135,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.077Z,2025-09-24T13:23:31.605Z
2025-07-27,SM,,,,,Trash Bags (1x ₱381.1666666666667); Dalandan Juice (1x ₱381.1666666666667); Condensed milk (1x ₱381.1666666666667),General,1143.5,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.077Z,2025-09-24T13:25:51.576Z
2025-07-27,Lalamove,,,,,Warabi Mochi (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.077Z,2025-09-24T13:25:51.581Z
2025-07-27,Lalamove,,,,,Cookies (1x ₱228),General,228,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.077Z,2025-09-24T13:25:51.586Z
2025-07-27,Arlene's Dairyhouse,,,,,Mascarpone (1x ₱1870),General,1870,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.077Z,2025-09-24T13:25:51.591Z
2025-07-25,Fruitas,,,,,Coconut Water (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.078Z,2025-09-24T13:25:51.599Z
2025-07-25,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱270),General,270,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.078Z,2025-09-24T13:25:51.604Z
2025-07-26,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱247.5),General,247.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.078Z,2025-09-24T13:25:51.610Z
2025-07-26,M.D.R Consumer Goods Trading,,,,,Dairy 60L (1x ₱2450); White Sugar 5kg (1x ₱2450),General,4900,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.078Z,2025-09-24T13:25:51.615Z
2025-07-24,Unknown,,,,,Refund Cash Money (Customer Gcash Payment) (1x ₱100),General,100,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.079Z,2025-09-24T13:25:51.620Z
2025-07-24,TDC,,,,,1L oat (1x ₱210),General,210,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.079Z,2025-09-24T13:25:51.624Z
2025-07-24,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱225),General,225,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.079Z,2025-09-24T13:25:51.628Z
2025-07-24,Unknown,,,,,Pizza (1x ₱1100),General,1100,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.079Z,2025-09-24T13:25:51.632Z
2025-07-22,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱180),General,180,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.080Z,2025-09-24T13:25:51.636Z
2025-07-23,Lalamove,,,,,Cookies (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.080Z,2025-09-24T13:25:51.640Z
2025-07-22,Fruitas,,,,,1L Coconut Water (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.080Z,2025-09-24T13:25:51.644Z
2025-07-20,Watsons,,,,,Nailcutter (1x ₱141.91666666666666); Salonpas (1x ₱141.91666666666666); Advil (1x ₱141.91666666666666),General,425.75,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.649Z
2025-07-20,"MDR Consumer Goods Dairy milk 60L, White Sugar 5kh",,,,,MDR Consumer Goods Dairy milk 60L (1x ₱2450); White Sugar 5kh (1x ₱2450),General,4900,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.653Z
2025-07-20,R&BTube Ice,,,,,Ice (1x ₱225),General,225,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.658Z
2025-07-22,Supermarket,,,,,Grocery (1x ₱1286),General,1286,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.663Z
2025-07-22,Abacus Book and Card Corp.,,,,,Market pens (1x ₱111),General,111,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.668Z
2025-07-20,Lalamove,,,,,Delivery (1x ₱100),General,100,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.081Z,2025-09-24T13:25:51.672Z
2025-07-19,Fruitas,,,,,Coconut water 1.5L (1x ₱255),General,255,,,,No,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.082Z,2025-09-24T13:25:51.677Z
2025-07-19,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-09-24T10:56:56.082Z,2025-09-24T13:25:51.681Z
