"Date","Time","Receipt Number","Amount","Regular Discount","Senior Citizen Discount","PWD Discount","Service","VATable Sales","VAT","VAT-Exempt Sales","Zero-Rated Sales","Amount Due"
"28 Jul 2025","1209pm",14803,520,0,0,0,0,464.29,55.71,0,0,520
"28 Jul 2025","1218pm",14804,290,0,0,0,0,258.93,31.07,0,0,290
"28 Jul 2025","1220pm",14805,280,0,0,0,0,250,30,0,0,280
"28 Jul 2025","1227pm",14806,360,0,0,32.14,0,160.71,19.29,128.57,0,308.57
"28 Jul 2025","1233pm",14807,440,0,0,0,0,392.86,47.14,0,0,440
"28 Jul 2025","1236pm",14808,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","1244pm",14809,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","1249pm",14810,1520,0,0,0,0,1357.14,162.86,0,0,1520
"28 Jul 2025","1251pm",14811,250,250,0,0,0,0,0,0,0,0
"28 Jul 2025","1252pm",14812,230,0,0,0,0,205.36,24.64,0,0,230
"28 Jul 2025","1253pm",14813,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","106pm",14814,180,0,0,0,0,160.71,19.29,0,0,180
"28 Jul 2025","107pm",14815,220,0,0,0,0,196.43,23.57,0,0,220
"28 Jul 2025","109pm",14816,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","110pm",14817,430,0,0,0,0,383.93,46.07,0,0,430
"28 Jul 2025","125pm",14818,2290,0,0,0,0,2044.64,245.36,0,0,2290
"28 Jul 2025","149pm",14819,4010,0,0,0,0,3580.36,429.64,0,0,4010
"28 Jul 2025","151pm",14820,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","155pm",14821,160,0,0,0,0,142.86,17.14,0,0,160
"28 Jul 2025","156pm",14822,490,0,0,0,0,437.5,52.5,0,0,490
"28 Jul 2025","159pm",14823,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","201pm",14824,0,0,0,0,0,0,0,0,0,0
"28 Jul 2025","320pm",14825,480,0,0,0,0,428.57,51.43,0,0,480
"28 Jul 2025","322pm",14826,440,0,0,0,0,392.86,47.14,0,0,440
"28 Jul 2025","324pm",14827,200,0,0,0,0,178.57,21.43,0,0,200
"28 Jul 2025","327pm",14828,50,0,0,0,0,44.64,5.36,0,0,50
"28 Jul 2025","329pm",14829,230,0,0,0,0,205.36,24.64,0,0,230
"28 Jul 2025","333pm",14830,270,0,0,0,0,241.07,28.93,0,0,270
"28 Jul 2025","341pm",14831,320,0,0,0,0,285.71,34.29,0,0,320
"28 Jul 2025","355pm",14832,270,0,0,48.21,0,0,0,192.86,0,192.86
"28 Jul 2025","445pm",14833,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","447pm",14834,270,0,0,0,0,241.07,28.93,0,0,270
"28 Jul 2025","451pm",14835,490,0,39.29,0,0,241.07,28.93,157.14,0,427.14
"28 Jul 2025","502pm",14836,250,0,0,0,0,223.21,26.79,0,0,250
"28 Jul 2025","509pm",14837,290,0,0,0,0,258.93,31.07,0,0,290
"28 Jul 2025","513pm",14838,3350,0,0,0,0,2991.07,358.93,0,0,3350
"28 Jul 2025","516pm",14839,180,0,0,0,0,160.71,19.29,0,0,180
"28 Jul 2025","518pm",14840,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","519pm",14841,240,0,0,0,0,214.29,25.71,0,0,240
"28 Jul 2025","544pm",14842,210,0,0,0,0,187.5,22.5,0,0,210
"28 Jul 2025","554pm",14843,200,0,0,0,0,178.57,21.43,0,0,200
"28 Jul 2025","557pm",14844,240,0,0,42.86,0,0,0,171.43,0,171.43
"28 Jul 2025","558pm",14845,290,0,0,51.79,0,0,0,207.14,0,207.14
"28 Jul 2025","601pm",14846,430,0,0,0,0,383.93,46.07,0,0,430
"28 Jul 2025","612pm",14847,540,0,0,0,0,482.14,57.86,0,0,540
"28 Jul 2025","713pm",14848,220,0,0,0,0,196.43,23.57,0,0,220
"28 Jul 2025","715pm",14849,200,0,0,0,0,178.57,21.43,0,0,200
"28 Jul 2025","718pm",14850,180,0,0,0,0,160.71,19.29,0,0,180
"28 Jul 2025","720pm",14851,160,0,0,0,0,142.86,17.14,0,0,160
"28 Jul 2025","734pm",14852,240,0,0,42.86,0,0,0,171.43,0,171.43
"28 Jul 2025","739pm",14853,0,0,0,0,0,0,0,0,0,0
"28 Jul 2025","740pm",14854,230,0,0,0,0,205.36,24.64,0,0,230
"28 Jul 2025","745pm",14855,250,0,0,0,0,223.21,26.79,0,0,250
"28 Jul 2025","802pm",14856,230,0,0,0,0,205.36,24.64,0,0,230
"28 Jul 2025","804pm",14857,350,0,0,0,0,312.5,37.5,0,0,350
"28 Jul 2025","805pm",14858,560,0,0,0,0,500,60,0,0,560
"28 Jul 2025","856pm",14859,270,0,0,0,0,241.07,28.93,0,0,270
"29 Jul 2025","1227pm",14860,240,0,0,42.86,0,0,0,171.43,0,171.43
"29 Jul 2025","1229pm",14861,540,0,0,0,0,482.14,57.86,0,0,540
"29 Jul 2025","1230pm",14862,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","1231pm",14863,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","1233pm",14864,200,0,0,35.71,0,0,0,142.86,0,142.86
"29 Jul 2025","1238pm",14865,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","1243pm",14866,280,0,0,0,0,250,30,0,0,280
"29 Jul 2025","1247pm",14867,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","1254pm",14868,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","1255pm",14869,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","1258pm",14870,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","100pm",14871,1200,0,0,32.14,0,910.71,109.29,128.57,0,1148.57
"29 Jul 2025","106pm",14872,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","109pm",14873,290,0,0,42.86,0,44.64,5.36,171.43,0,221.43
"29 Jul 2025","115pm",14874,230,0,0,32.14,0,44.64,5.36,128.57,0,178.57
"29 Jul 2025","137pm",14875,220,0,0,39.29,0,0,0,157.14,0,157.14
"29 Jul 2025","140pm",14876,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","142pm",14877,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","145pm",14878,230,0,0,0,0,205.36,24.64,0,0,230
"29 Jul 2025","149pm",14879,200,0,0,35.71,0,0,0,142.86,0,142.86
"29 Jul 2025","209pm",14880,250,0,0,0,0,223.21,26.79,0,0,250
"29 Jul 2025","219pm",14881,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","221pm",14882,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","228pm",14883,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","230pm",14884,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","233pm",14885,200,0,0,35.71,0,0,0,142.86,0,142.86
"29 Jul 2025","307pm",14886,230,0,0,0,0,205.36,24.64,0,0,230
"29 Jul 2025","308pm",14887,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","310pm",14888,200,0,0,35.71,0,0,0,142.86,0,142.86
"29 Jul 2025","324pm",14889,220,0,0,0,0,196.43,23.57,0,0,220
"29 Jul 2025","330pm",14890,680,0,0,0,0,607.14,72.86,0,0,680
"29 Jul 2025","334pm",14891,220,0,0,0,0,196.43,23.57,0,0,220
"29 Jul 2025","345pm",14892,450,0,0,0,0,401.79,48.21,0,0,450
"29 Jul 2025","401pm",14893,620,0,0,0,0,553.57,66.43,0,0,620
"29 Jul 2025","405pm",14894,380,0,0,67.85,0,0,0,271.43,0,271.43
"29 Jul 2025","411pm",14895,2720,0,0,0,0,2428.57,291.43,0,0,2720
"29 Jul 2025","414pm",14896,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","428pm",14897,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","430pm",14898,450,0,0,0,0,401.79,48.21,0,0,450
"29 Jul 2025","446pm",14899,220,0,0,0,0,196.43,23.57,0,0,220
"29 Jul 2025","455pm",14900,380,0,0,0,0,339.29,40.71,0,0,380
"29 Jul 2025","456pm",14901,270,0,0,0,0,241.07,28.93,0,0,270
"29 Jul 2025","502pm",14902,580,0,0,0,0,517.86,62.14,0,0,580
"29 Jul 2025","507pm",14903,540,0,0,0,0,482.14,57.86,0,0,540
"29 Jul 2025","513pm",14904,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","529pm",14905,200,0,35.71,0,0,0,0,142.86,0,142.86
"29 Jul 2025","615pm",14906,340,0,0,51.79,0,44.64,5.36,207.14,0,257.14
"29 Jul 2025","623pm",14907,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","625pm",14908,270,0,0,0,0,241.07,28.93,0,0,270
"29 Jul 2025","626pm",14909,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","721pm",14910,250,0,0,0,0,223.21,26.79,0,0,250
"29 Jul 2025","723pm",14911,250,0,0,0,0,223.21,26.79,0,0,250
"29 Jul 2025","726pm",14912,330,0,0,0,0,294.64,35.36,0,0,330
"29 Jul 2025","738pm",14913,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","748pm",14914,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","756pm",14915,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","810pm",14916,240,0,0,0,0,214.29,25.71,0,0,240
"29 Jul 2025","830pm",14917,200,0,0,0,0,178.57,21.43,0,0,200
"29 Jul 2025","856pm",14918,230,0,0,41.07,0,0,0,164.29,0,164.29
"29 Jul 2025","916pm",14919,180,0,0,0,0,160.71,19.29,0,0,180
"29 Jul 2025","932pm",14920,740,0,0,0,0,660.71,79.29,0,0,740
"30 Jul 2025","1037am",14921,250,0,0,0,0,223.21,26.79,0,0,250
"30 Jul 2025","1108am",14922,200,0,0,0,0,178.57,21.43,0,0,200
"30 Jul 2025","1134am",14923,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","1146am",14924,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"30 Jul 2025","1151am",14925,400,0,0,0,0,357.14,42.86,0,0,400
"30 Jul 2025","1200pm",14926,410,0,0,0,0,366.07,43.93,0,0,410
"30 Jul 2025","1206pm",14927,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","1212pm",14928,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","1231pm",14929,290,0,0,0,0,258.93,31.07,0,0,290
"30 Jul 2025","1234pm",14930,200,0,0,0,0,178.57,21.43,0,0,200
"30 Jul 2025","1237pm",14931,270,0,0,0,0,241.07,28.93,0,0,270
"30 Jul 2025","1243pm",14932,200,0,0,0,0,178.57,21.43,0,0,200
"30 Jul 2025","1255pm",14933,400,0,0,0,0,357.14,42.86,0,0,400
"30 Jul 2025","101pm",14934,210,0,0,0,0,187.5,22.5,0,0,210
"30 Jul 2025","103pm",14935,230,0,0,0,0,205.36,24.64,0,0,230
"30 Jul 2025","104pm",14936,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","105pm",14937,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","116pm",14938,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","118pm",14939,200,0,0,0,0,178.57,21.43,0,0,200
"30 Jul 2025","120pm",14940,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","127pm",14941,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","129pm",14942,400,0,0,0,0,357.14,42.86,0,0,400
"30 Jul 2025","132pm",14943,470,0,0,0,0,419.64,50.36,0,0,470
"30 Jul 2025","135pm",14944,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","148pm",14945,270,0,0,39.29,0,44.64,5.36,157.14,0,207.14
"30 Jul 2025","149pm",14946,360,0,0,0,0,321.43,38.57,0,0,360
"30 Jul 2025","201pm",14947,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","206pm",14948,180,0,0,32.14,0,0,0,128.57,0,128.57
"30 Jul 2025","211pm",14949,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","212pm",14950,230,0,0,0,0,205.36,24.64,0,0,230
"30 Jul 2025","216pm",14951,1130,0,0,0,0,1008.93,121.07,0,0,1130
"30 Jul 2025","233pm",14952,170,0,0,0,0,151.79,18.21,0,0,170
"30 Jul 2025","244pm",14953,160,0,0,0,0,142.86,17.14,0,0,160
"30 Jul 2025","245pm",14954,280,0,0,0,0,250,30,0,0,280
"30 Jul 2025","305pm",14955,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","311pm",14956,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","314pm",14957,2020,0,0,0,0,1803.57,216.43,0,0,2020
"30 Jul 2025","317pm",14958,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","320pm",14959,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","322pm",14960,250,0,0,0,0,223.21,26.79,0,0,250
"30 Jul 2025","328pm",14961,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","330pm",14962,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","331pm",14963,290,0,0,0,0,258.93,31.07,0,0,290
"30 Jul 2025","332pm",14964,580,0,0,17.86,0,428.57,51.43,71.43,0,551.43
"30 Jul 2025","402pm",14965,450,0,0,0,0,401.79,48.21,0,0,450
"30 Jul 2025","429pm",14966,570,0,0,0,0,508.93,61.07,0,0,570
"30 Jul 2025","440pm",14967,270,0,0,0,0,241.07,28.93,0,0,270
"30 Jul 2025","449pm",14968,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","509pm",14969,460,0,0,0,0,410.71,49.29,0,0,460
"30 Jul 2025","515pm",14970,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","527pm",14971,290,0,0,42.86,0,44.64,5.36,171.43,0,221.43
"30 Jul 2025","536pm",14972,400,0,0,0,0,357.14,42.86,0,0,400
"30 Jul 2025","543pm",14973,0,0,0,0,0,0,0,0,0,0
"30 Jul 2025","544pm",14974,220,0,0,39.29,0,0,0,157.14,0,157.14
"30 Jul 2025","603pm",14975,280,0,0,0,0,250,30,0,0,280
"30 Jul 2025","619pm",14976,290,0,0,0,0,258.93,31.07,0,0,290
"30 Jul 2025","621pm",14977,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","627pm",14978,0,0,0,0,0,0,0,0,0,0
"30 Jul 2025","631pm",14979,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","632pm",14980,270,0,0,0,0,241.07,28.93,0,0,270
"30 Jul 2025","642pm",14981,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","643pm",14982,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","644pm",14983,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","646pm",14984,290,0,0,0,0,258.93,31.07,0,0,290
"30 Jul 2025","647pm",14985,440,0,0,0,0,392.86,47.14,0,0,440
"30 Jul 2025","649pm",14986,320,0,0,0,0,285.71,34.29,0,0,320
"30 Jul 2025","650pm",14987,220,0,0,0,0,196.43,23.57,0,0,220
"30 Jul 2025","652pm",14988,270,0,0,0,0,241.07,28.93,0,0,270
"30 Jul 2025","705pm",14989,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","707pm",14990,230,0,0,0,0,205.36,24.64,0,0,230
"30 Jul 2025","721pm",14991,180,0,0,0,0,160.71,19.29,0,0,180
"30 Jul 2025","738pm",14992,520,0,0,44.64,0,241.07,28.93,178.57,0,448.57
"30 Jul 2025","742pm",14993,160,0,0,0,0,142.86,17.14,0,0,160
"30 Jul 2025","744pm",14994,1990,0,0,0,0,1776.79,213.21,0,0,1990
"30 Jul 2025","753pm",14995,240,0,0,0,0,214.29,25.71,0,0,240
"30 Jul 2025","755pm",14996,210,0,0,0,0,187.5,22.5,0,0,210
"30 Jul 2025","801pm",14997,240,0,0,42.86,0,0,0,171.43,0,171.43
"30 Jul 2025","812pm",14998,250,0,0,0,0,223.21,26.79,0,0,250
"30 Jul 2025","824pm",14999,390,0,0,35.71,0,169.64,20.36,142.86,0,332.86
"30 Jul 2025","830pm",15000,410,0,0,0,0,366.07,43.93,0,0,410
"30 Jul 2025","833pm",15001,0,0,0,0,0,0,0,0,0,0
"30 Jul 2025","836pm",15002,710,0,0,0,0,633.93,76.07,0,0,710
"30 Jul 2025","845pm",15003,780,0,0,0,0,696.43,83.57,0,0,780
"30 Jul 2025","901pm",15004,580,0,0,0,0,517.86,62.14,0,0,580
"30 Jul 2025","918pm",15005,0,0,0,0,0,0,0,0,0,0
"30 Jul 2025","920pm",15006,250,0,0,0,0,223.21,26.79,0,0,250
"30 Jul 2025","926pm",15007,440,0,0,0,0,392.86,47.14,0,0,440
"30 Jul 2025","1006pm",15008,250,0,0,0,0,223.21,26.79,0,0,250
"30 Jul 2025","1022pm",15009,530,0,0,0,0,473.21,56.79,0,0,530
"31 Jul 2025","1032am",15010,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","1119am",15011,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1121am",15012,380,0,0,0,0,339.29,40.71,0,0,380
"31 Jul 2025","1135am",15013,270,0,0,0,0,241.07,28.93,0,0,270
"31 Jul 2025","1152am",15014,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","1155am",15015,380,0,0,0,0,339.29,40.71,0,0,380
"31 Jul 2025","1158am",15016,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1204pm",15017,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1214pm",15018,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","1216pm",15019,270,0,0,0,0,241.07,28.93,0,0,270
"31 Jul 2025","1231pm",15020,240,0,0,42.86,0,0,0,171.43,0,171.43
"31 Jul 2025","1235pm",15021,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","1236pm",15022,230,0,0,0,0,205.36,24.64,0,0,230
"31 Jul 2025","1237pm",15023,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","1239pm",15024,360,0,0,0,0,321.43,38.57,0,0,360
"31 Jul 2025","1240pm",15025,140,0,0,0,0,125,15,0,0,140
"31 Jul 2025","1241pm",15026,160,0,0,0,0,142.86,17.14,0,0,160
"31 Jul 2025","1245pm",15027,180,0,32.14,0,0,0,0,128.57,0,128.57
"31 Jul 2025","1247pm",15028,250,0,0,0,0,223.21,26.79,0,0,250
"31 Jul 2025","1248pm",15029,250,0,0,0,0,223.21,26.79,0,0,250
"31 Jul 2025","1249pm",15030,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","1252pm",15031,0,0,0,0,0,0,0,0,0,0
"31 Jul 2025","1255pm",15032,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1256pm",15033,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1258pm",15034,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","1258pm",15035,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","101pm",15036,620,0,0,42.86,0,339.29,40.71,171.43,0,551.43
"31 Jul 2025","104pm",15037,300,0,0,0,0,267.86,32.14,0,0,300
"31 Jul 2025","116pm",15038,230,0,0,32.14,0,44.64,5.36,128.57,0,178.57
"31 Jul 2025","119pm",15039,170,0,0,0,0,151.79,18.21,0,0,170
"31 Jul 2025","124pm",15040,1240,0,0,0,0,1107.14,132.86,0,0,1240
"31 Jul 2025","125pm",15041,250,0,0,0,0,223.21,26.79,0,0,250
"31 Jul 2025","135pm",15042,560,0,0,0,0,500,60,0,0,560
"31 Jul 2025","137pm",15043,170,0,0,0,0,151.79,18.21,0,0,170
"31 Jul 2025","152pm",15044,2660,0,0,0,0,2375,285,0,0,2660
"31 Jul 2025","300pm",15045,470,0,0,0,0,419.64,50.36,0,0,470
"31 Jul 2025","302pm",15046,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","306pm",15047,730,0,0,87.5,0,214.29,25.71,350,0,590
"31 Jul 2025","308pm",15048,550,0,0,0,0,491.07,58.93,0,0,550
"31 Jul 2025","310pm",15049,290,0,0,0,0,258.93,31.07,0,0,290
"31 Jul 2025","332pm",15050,400,0,0,0,0,357.14,42.86,0,0,400
"31 Jul 2025","337pm",15051,300,0,0,0,0,267.86,32.14,0,0,300
"31 Jul 2025","342pm",15052,400,0,0,0,0,357.14,42.86,0,0,400
"31 Jul 2025","351pm",15053,290,0,0,51.79,0,0,0,207.14,0,207.14
"31 Jul 2025","359pm",15054,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","408pm",15055,230,0,0,0,0,205.36,24.64,0,0,230
"31 Jul 2025","412pm",15056,290,0,0,0,0,258.93,31.07,0,0,290
"31 Jul 2025","416pm",15057,470,0,0,0,0,419.64,50.36,0,0,470
"31 Jul 2025","418pm",15058,270,0,0,0,0,241.07,28.93,0,0,270
"31 Jul 2025","420pm",15059,510,0,0,0,0,455.36,54.64,0,0,510
"31 Jul 2025","430pm",15060,290,0,0,0,0,258.93,31.07,0,0,290
"31 Jul 2025","435pm",15061,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","458pm",15062,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","501pm",15063,270,0,0,0,0,241.07,28.93,0,0,270
"31 Jul 2025","509pm",15064,280,0,0,0,0,250,30,0,0,280
"31 Jul 2025","511pm",15065,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","549pm",15066,0,0,0,0,0,0,0,0,0,0
"31 Jul 2025","553pm",15067,200,0,0,0,0,178.57,21.43,0,0,200
"31 Jul 2025","554pm",15068,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","614pm",15069,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","630pm",15070,200,0,0,0,0,178.57,21.43,0,0,200
"31 Jul 2025","653pm",15071,230,0,0,41.07,0,0,0,164.29,0,164.29
"31 Jul 2025","706pm",15072,180,0,0,0,0,160.71,19.29,0,0,180
"31 Jul 2025","728pm",15073,540,0,0,0,0,482.14,57.86,0,0,540
"31 Jul 2025","730pm",15074,100,0,0,0,0,89.29,10.71,0,0,100
"31 Jul 2025","737pm",15075,240,0,0,0,0,214.29,25.71,0,0,240
"31 Jul 2025","740pm",15076,270,0,0,0,0,241.07,28.93,0,0,270
"31 Jul 2025","742pm",15077,220,0,0,0,0,196.43,23.57,0,0,220
"31 Jul 2025","749pm",15078,510,0,0,0,0,455.36,54.64,0,0,510
"31 Jul 2025","843pm",15079,180,18,0,0,0,144.64,17.36,0,0,162
"31 Jul 2025","849pm",15080,460,0,0,82.15,0,0,0,328.57,0,328.57
"31 Jul 2025","918pm",15081,1980,0,0,0,0,1767.86,212.14,0,0,1980
